,n,noise_lvl,data_type,model,TRE,TRE_STD,TESTE,TESTE_STD,E_DIFF,model_param
313,10,0.2,moons,svm,0.6,0.05,0.2,0.4,0.39999999999999997,0.001
314,10,0.2,moons,svm,0.6,0.05,0.2,0.4,0.39999999999999997,0.005
315,10,0.2,moons,svm,0.6,0.05,0.2,0.4,0.39999999999999997,0.01
316,10,0.2,moons,svm,0.6,0.05,0.2,0.4,0.39999999999999997,0.05
317,10,0.2,moons,svm,0.675,0.1695582495781317,0.2,0.4,0.47500000000000003,0.1
318,10,0.2,moons,svm,0.8,0.1,0.3,0.39999999999999997,0.5,0.5
319,10,0.2,moons,svm,0.85,0.1224744871391589,0.3,0.39999999999999997,0.55,1.0
320,10,0.2,moons,svm,1.0,0.0,0.3,0.39999999999999997,0.7,5.0
321,10,0.2,moons,svm,1.0,0.0,0.2,0.4,0.8,10.0
322,10,0.2,moons,svm,1.0,0.0,0.2,0.4,0.8,50.0
323,10,0.2,moons,svm,1.0,0.0,0.1,0.2,0.9,1000.0
324,10,0.3,circles,logistic,0.625,0.0,0.2,0.24494897427831783,0.425,0.001
325,10,0.3,circles,logistic,0.6,0.05,0.3,0.24494897427831783,0.3,0.01
326,10,0.3,circles,logistic,0.625,0.07905694150420949,0.3,0.24494897427831783,0.325,0.1
327,10,0.3,circles,logistic,0.65,0.09354143466934853,0.3,0.24494897427831783,0.35000000000000003,1.0
328,10,0.3,circles,logistic,0.65,0.09354143466934853,0.3,0.24494897427831783,0.35000000000000003,10.0
329,10,0.3,circles,logistic,0.65,0.09354143466934853,0.3,0.24494897427831783,0.35000000000000003,100.0
330,10,0.3,circles,logistic,0.65,0.09354143466934853,0.3,0.24494897427831783,0.35000000000000003,1000.0
331,10,0.3,circles,svm,0.65,0.1224744871391589,0.2,0.24494897427831783,0.45,0.001
332,10,0.3,circles,svm,0.65,0.1224744871391589,0.2,0.24494897427831783,0.45,0.005
333,10,0.3,circles,svm,0.65,0.1224744871391589,0.2,0.24494897427831783,0.45,0.01
334,10,0.3,circles,svm,0.65,0.1224744871391589,0.1,0.2,0.55,0.05
335,10,0.3,circles,svm,0.65,0.1224744871391589,0.2,0.24494897427831783,0.45,0.1
336,10,0.3,circles,svm,0.7,0.1,0.2,0.24494897427831783,0.49999999999999994,0.5
337,10,0.3,circles,svm,0.8,0.12747548783981963,0.2,0.24494897427831783,0.6000000000000001,1.0
338,10,0.3,circles,svm,1.0,0.0,0.1,0.2,0.9,5.0
339,10,0.3,circles,svm,1.0,0.0,0.1,0.2,0.9,10.0
340,10,0.3,circles,svm,1.0,0.0,0.1,0.2,0.9,50.0
341,10,0.3,circles,svm,1.0,0.0,0.1,0.2,0.9,1000.0
342,10,0.3,moons,logistic,0.7,0.1,0.4,0.37416573867739417,0.29999999999999993,0.001
343,10,0.3,moons,logistic,0.725,0.09354143466934853,0.4,0.37416573867739417,0.32499999999999996,0.01
344,10,0.3,moons,logistic,0.725,0.09354143466934853,0.4,0.37416573867739417,0.32499999999999996,0.1
345,10,0.3,moons,logistic,0.8,0.06123724356957946,0.6,0.37416573867739417,0.20000000000000007,1.0
346,10,0.3,moons,logistic,0.825,0.1,0.6,0.2,0.22499999999999998,10.0
347,10,0.3,moons,logistic,0.85,0.1224744871391589,0.7,0.2449489742783178,0.15000000000000002,100.0
348,10,0.3,moons,logistic,0.85,0.1224744871391589,0.7,0.2449489742783178,0.15000000000000002,1000.0
349,10,0.3,moons,svm,0.7,0.06123724356957946,0.4,0.37416573867739417,0.29999999999999993,0.001
350,10,0.3,moons,svm,0.7,0.06123724356957946,0.4,0.37416573867739417,0.29999999999999993,0.005
351,10,0.3,moons,svm,0.7,0.06123724356957946,0.4,0.37416573867739417,0.29999999999999993,0.01
352,10,0.3,moons,svm,0.7,0.06123724356957946,0.4,0.37416573867739417,0.29999999999999993,0.05
353,10,0.3,moons,svm,0.725,0.05,0.4,0.37416573867739417,0.32499999999999996,0.1
354,10,0.3,moons,svm,0.825,0.1,0.4,0.37416573867739417,0.42499999999999993,0.5
355,10,0.3,moons,svm,0.9,0.05,0.4,0.2,0.5,1.0
356,10,0.3,moons,svm,1.0,0.0,0.3,0.24494897427831783,0.7,5.0
357,10,0.3,moons,svm,1.0,0.0,0.3,0.24494897427831783,0.7,10.0
358,10,0.3,moons,svm,1.0,0.0,0.3,0.24494897427831783,0.7,50.0
359,10,0.3,moons,svm,1.0,0.0,0.2,0.24494897427831783,0.8,1000.0
360,10,0.4,circles,logistic,0.625,0.0,0.1,0.2,0.525,0.001
361,10,0.4,circles,logistic,0.625,0.0,0.1,0.2,0.525,0.01
362,10,0.4,circles,logistic,0.625,0.0,0.1,0.2,0.525,0.1
363,10,0.4,circles,logistic,0.675,0.1,0.1,0.2,0.5750000000000001,1.0
364,10,0.4,circles,logistic,0.7,0.15,0.2,0.24494897427831783,0.49999999999999994,10.0
365,10,0.4,circles,logistic,0.675,0.12747548783981963,0.2,0.24494897427831783,0.47500000000000003,100.0
366,10,0.4,circles,logistic,0.675,0.12747548783981963,0.2,0.24494897427831783,0.47500000000000003,1000.0
367,10,0.4,circles,svm,0.625,0.0,0.1,0.2,0.525,0.001
368,10,0.4,circles,svm,0.625,0.0,0.0,0.0,0.625,0.005
369,10,0.4,circles,svm,0.625,0.0,0.0,0.0,0.625,0.01
370,10,0.4,circles,svm,0.625,0.0,0.0,0.0,0.625,0.05
371,10,0.4,circles,svm,0.625,0.0,0.0,0.0,0.625,0.1
372,10,0.4,circles,svm,0.7,0.1,0.0,0.0,0.7,0.5
373,10,0.4,circles,svm,0.75,0.11180339887498948,0.0,0.0,0.75,1.0
374,10,0.4,circles,svm,0.95,0.06123724356957946,0.1,0.2,0.85,5.0
375,10,0.4,circles,svm,1.0,0.0,0.1,0.2,0.9,10.0
376,10,0.4,circles,svm,1.0,0.0,0.1,0.2,0.9,50.0
377,10,0.4,circles,svm,1.0,0.0,0.0,0.0,1.0,1000.0
378,10,0.4,moons,logistic,0.675,0.06123724356957946,0.5,0.31622776601683794,0.17500000000000004,0.001
379,10,0.4,moons,logistic,0.7,0.06123724356957946,0.5,0.31622776601683794,0.19999999999999996,0.01
380,10,0.4,moons,logistic,0.7,0.06123724356957946,0.5,0.31622776601683794,0.19999999999999996,0.1
381,10,0.4,moons,logistic,0.75,0.07905694150420949,0.5,0.31622776601683794,0.25,1.0
382,10,0.4,moons,logistic,0.75,0.07905694150420949,0.4,0.37416573867739417,0.35,10.0
383,10,0.4,moons,logistic,0.75,0.07905694150420949,0.4,0.37416573867739417,0.35,100.0
384,10,0.4,moons,logistic,0.725,0.05,0.4,0.37416573867739417,0.32499999999999996,1000.0
385,10,0.4,moons,svm,0.725,0.05,0.5,0.31622776601683794,0.22499999999999998,0.001
386,10,0.4,moons,svm,0.725,0.05,0.5,0.31622776601683794,0.22499999999999998,0.005
387,10,0.4,moons,svm,0.725,0.05,0.5,0.31622776601683794,0.22499999999999998,0.01
388,10,0.4,moons,svm,0.75,0.07905694150420949,0.5,0.31622776601683794,0.25,0.05
389,10,0.4,moons,svm,0.775,0.05,0.5,0.31622776601683794,0.275,0.1
390,10,0.4,moons,svm,0.875,0.07905694150420949,0.6,0.37416573867739417,0.275,0.5
391,10,0.4,moons,svm,0.9,0.05,0.6,0.37416573867739417,0.30000000000000004,1.0
392,10,0.4,moons,svm,0.925,0.06123724356957946,0.6,0.2,0.32500000000000007,5.0
393,10,0.4,moons,svm,1.0,0.0,0.5,0.31622776601683794,0.5,10.0
394,10,0.4,moons,svm,1.0,0.0,0.5,0.31622776601683794,0.5,50.0
395,10,0.4,moons,svm,1.0,0.0,0.3,0.24494897427831783,0.7,1000.0
396,10,0.5,circles,logistic,0.575,0.1,0.3,0.24494897427831783,0.27499999999999997,0.001
397,10,0.5,circles,logistic,0.575,0.15,0.4,0.2,0.17499999999999993,0.01
398,10,0.5,circles,logistic,0.575,0.15,0.4,0.2,0.17499999999999993,0.1
399,10,0.5,circles,logistic,0.575,0.15,0.4,0.2,0.17499999999999993,1.0
400,10,0.5,circles,logistic,0.6,0.1457737973711325,0.4,0.2,0.19999999999999996,10.0
401,10,0.5,circles,logistic,0.6,0.1457737973711325,0.4,0.2,0.19999999999999996,100.0
402,10,0.5,circles,logistic,0.6,0.1457737973711325,0.4,0.2,0.19999999999999996,1000.0
403,10,0.5,circles,svm,0.6,0.1457737973711325,0.2,0.24494897427831783,0.39999999999999997,0.001
404,10,0.5,circles,svm,0.6,0.1457737973711325,0.2,0.24494897427831783,0.39999999999999997,0.005
405,10,0.5,circles,svm,0.625,0.11180339887498948,0.2,0.24494897427831783,0.425,0.01
406,10,0.5,circles,svm,0.625,0.11180339887498948,0.2,0.24494897427831783,0.425,0.05
407,10,0.5,circles,svm,0.6,0.1457737973711325,0.2,0.24494897427831783,0.39999999999999997,0.1
408,10,0.5,circles,svm,0.7,0.12747548783981963,0.1,0.2,0.6,0.5
409,10,0.5,circles,svm,0.775,0.09354143466934853,0.2,0.24494897427831783,0.575,1.0
410,10,0.5,circles,svm,0.95,0.06123724356957946,0.2,0.24494897427831783,0.75,5.0
411,10,0.5,circles,svm,0.975,0.05,0.3,0.24494897427831783,0.675,10.0
412,10,0.5,circles,svm,1.0,0.0,0.4,0.2,0.6,50.0
413,10,0.5,circles,svm,1.0,0.0,0.2,0.24494897427831783,0.8,1000.0
414,10,0.5,moons,logistic,0.675,0.1,0.4,0.48989794855663565,0.275,0.001
415,10,0.5,moons,logistic,0.675,0.1,0.4,0.48989794855663565,0.275,0.01
416,10,0.5,moons,logistic,0.675,0.1,0.5,0.4472135954999579,0.17500000000000004,0.1
417,10,0.5,moons,logistic,0.825,0.12747548783981963,0.6,0.37416573867739417,0.22499999999999998,1.0
418,10,0.5,moons,logistic,0.85,0.1224744871391589,0.6,0.48989794855663565,0.25,10.0
419,10,0.5,moons,logistic,0.85,0.1224744871391589,0.6,0.48989794855663565,0.25,100.0
420,10,0.5,moons,logistic,0.85,0.1224744871391589,0.6,0.48989794855663565,0.25,1000.0
421,10,0.5,moons,svm,0.675,0.12747548783981963,0.4,0.48989794855663565,0.275,0.001
422,10,0.5,moons,svm,0.675,0.12747548783981963,0.4,0.48989794855663565,0.275,0.005
423,10,0.5,moons,svm,0.7,0.1,0.4,0.48989794855663565,0.29999999999999993,0.01
424,10,0.5,moons,svm,0.7,0.1,0.4,0.48989794855663565,0.29999999999999993,0.05
425,10,0.5,moons,svm,0.75,0.11180339887498948,0.4,0.48989794855663565,0.35,0.1
426,10,0.5,moons,svm,0.9,0.05,0.4,0.37416573867739417,0.5,0.5
427,10,0.5,moons,svm,0.975,0.05,0.6,0.2,0.375,1.0
428,10,0.5,moons,svm,1.0,0.0,0.3,0.39999999999999997,0.7,5.0
429,10,0.5,moons,svm,1.0,0.0,0.4,0.37416573867739417,0.6,10.0
430,10,0.5,moons,svm,1.0,0.0,0.4,0.37416573867739417,0.6,50.0
431,10,0.5,moons,svm,1.0,0.0,0.3,0.39999999999999997,0.7,1000.0
432,50,0.0,circles,logistic,0.52,0.024494897427831803,0.42000000000000004,0.09797958971132711,0.09999999999999998,0.001
433,50,0.0,circles,logistic,0.52,0.024494897427831803,0.42000000000000004,0.09797958971132711,0.09999999999999998,0.01
434,50,0.0,circles,logistic,0.52,0.024494897427831803,0.42000000000000004,0.09797958971132711,0.09999999999999998,0.1
435,50,0.0,circles,logistic,0.535,0.020000000000000018,0.38,0.07483314773547883,0.15500000000000003,1.0
436,50,0.0,circles,logistic,0.53,0.029154759474226494,0.38,0.07483314773547883,0.15000000000000002,10.0
437,50,0.0,circles,logistic,0.53,0.029154759474226494,0.38,0.07483314773547883,0.15000000000000002,100.0
438,50,0.0,circles,logistic,0.53,0.029154759474226494,0.38,0.07483314773547883,0.15000000000000002,1000.0
439,50,0.0,circles,svm,0.535,0.012247448713915901,0.4,0.06324555320336758,0.135,0.001
440,50,0.0,circles,svm,0.535,0.012247448713915901,0.4,0.06324555320336758,0.135,0.005
441,50,0.0,circles,svm,0.535,0.012247448713915901,0.4,0.06324555320336758,0.135,0.01
442,50,0.0,circles,svm,0.5399999999999999,0.01999999999999998,0.42000000000000004,0.09797958971132711,0.11999999999999988,0.05
443,50,0.0,circles,svm,0.5449999999999999,0.018708286933869687,0.42000000000000004,0.09797958971132711,0.12499999999999989,0.1
444,50,0.0,circles,svm,0.64,0.09027735042633896,0.45999999999999996,0.11999999999999998,0.18000000000000005,0.5
445,50,0.0,circles,svm,0.72,0.05999999999999998,0.5,0.15491933384829668,0.21999999999999997,1.0
446,50,0.0,circles,svm,0.95,0.031622776601683784,0.74,0.1356465996625054,0.20999999999999996,5.0
447,50,0.0,circles,svm,0.9949999999999999,0.010000000000000009,0.8800000000000001,0.16,0.11499999999999977,10.0
448,50,0.0,circles,svm,1.0,0.0,0.78,0.2712931993250107,0.21999999999999997,50.0
449,50,0.0,circles,svm,1.0,0.0,0.27999999999999997,0.24,0.72,1000.0
450,50,0.0,moons,logistic,0.54,0.01999999999999998,0.33999999999999997,0.08,0.20000000000000007,0.001
451,50,0.0,moons,logistic,0.6900000000000001,0.10559356040971439,0.48,0.19390719429665315,0.21000000000000008,0.01
452,50,0.0,moons,logistic,0.8150000000000001,0.01999999999999997,0.74,0.08000000000000003,0.07500000000000007,0.1
453,50,0.0,moons,logistic,0.8400000000000001,0.012247448713915901,0.8400000000000001,0.08000000000000002,0.0,1.0
454,50,0.0,moons,logistic,0.8550000000000001,0.010000000000000009,0.8800000000000001,0.03999999999999999,-0.025000000000000022,10.0
455,50,0.0,moons,logistic,0.875,0.01581138830084191,0.86,0.04898979485566355,0.015000000000000013,100.0
456,50,0.0,moons,logistic,0.875,0.01581138830084191,0.86,0.04898979485566355,0.015000000000000013,1000.0
457,50,0.0,moons,svm,0.54,0.01999999999999998,0.33999999999999997,0.08,0.20000000000000007,0.001
458,50,0.0,moons,svm,0.54,0.01999999999999998,0.33999999999999997,0.08,0.20000000000000007,0.005
459,50,0.0,moons,svm,0.6449999999999999,0.07968688725254613,0.48,0.19390719429665315,0.16499999999999992,0.01
460,50,0.0,moons,svm,0.8150000000000001,0.01999999999999997,0.8,0.06324555320336761,0.015000000000000013,0.05
461,50,0.0,moons,svm,0.8300000000000001,0.018708286933869687,0.8,0.06324555320336761,0.030000000000000027,0.1
462,50,0.0,moons,svm,0.9200000000000002,0.010000000000000009,0.9200000000000002,0.0748331477354788,0.0,0.5
463,50,0.0,moons,svm,0.9949999999999999,0.010000000000000009,1.0,0.0,-0.0050000000000001155,1.0
464,50,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,5.0
465,50,0.0,moons,svm,1.0,0.0,1.0,0.0,0.0,10.0
466,50,0.0,moons,svm,1.0,0.0,0.9800000000000001,0.03999999999999999,0.019999999999999907,50.0
467,50,0.0,moons,svm,1.0,0.0,0.33999999999999997,0.08,0.66,1000.0
468,50,0.1,circles,logistic,0.53,0.010000000000000009,0.38,0.040000000000000015,0.15000000000000002,0.001
469,50,0.1,circles,logistic,0.53,0.010000000000000009,0.38,0.040000000000000015,0.15000000000000002,0.01
470,50,0.1,circles,logistic,0.5349999999999999,0.0463680924774785,0.32,0.07483314773547883,0.2149999999999999,0.1
471,50,0.1,circles,logistic,0.5599999999999999,0.05147815070493499,0.25999999999999995,0.1019803902718557,0.3,1.0
472,50,0.1,circles,logistic,0.555,0.057879184513951125,0.24000000000000005,0.1019803902718557,0.315,10.0
473,50,0.1,circles,logistic,0.56,0.06041522986797286,0.26000000000000006,0.1019803902718557,0.3,100.0
474,50,0.1,circles,logistic,0.56,0.06041522986797286,0.26000000000000006,0.1019803902718557,0.3,1000.0
475,50,0.1,circles,svm,0.53,0.010000000000000009,0.38,0.040000000000000015,0.15000000000000002,0.001
476,50,0.1,circles,svm,0.53,0.010000000000000009,0.38,0.040000000000000015,0.15000000000000002,0.005
477,50,0.1,circles,svm,0.53,0.010000000000000009,0.38,0.040000000000000015,0.15000000000000002,0.01
478,50,0.1,circles,svm,0.53,0.010000000000000009,0.38,0.040000000000000015,0.15000000000000002,0.05
479,50,0.1,circles,svm,0.5399999999999999,0.01999999999999998,0.34,0.08,0.1999999999999999,0.1
480,50,0.1,circles,svm,0.675,0.03535533905932736,0.3,0.10954451150103323,0.37500000000000006,0.5
481,50,0.1,circles,svm,0.7349999999999999,0.046368092477478536,0.36,0.16248076809271922,0.3749999999999999,1.0
482,50,0.1,circles,svm,0.8450000000000001,0.02915475947422653,0.45999999999999996,0.13564659966250536,0.3850000000000001,5.0
483,50,0.1,circles,svm,0.8800000000000001,0.024494897427831803,0.54,0.16248076809271922,0.3400000000000001,10.0
484,50,0.1,circles,svm,0.9650000000000001,0.020000000000000018,0.5,0.1414213562373095,0.4650000000000001,50.0
485,50,0.1,circles,svm,1.0,0.0,0.42000000000000004,0.07483314773547883,0.58,1000.0
486,50,0.1,moons,logistic,0.695,0.13910427743243556,0.6599999999999999,0.21540659228538017,0.03500000000000003,0.001
487,50,0.1,moons,logistic,0.78,0.06595452979136458,0.76,0.13564659966250536,0.020000000000000018,0.01
488,50,0.1,moons,logistic,0.825,0.031622776601683784,0.8,0.1673320053068151,0.02499999999999991,0.1
489,50,0.1,moons,logistic,0.8550000000000001,0.036742346141747706,0.8400000000000001,0.13564659966250536,0.015000000000000013,1.0
490,50,0.1,moons,logistic,0.8700000000000001,0.033166247903554026,0.8400000000000001,0.13564659966250536,0.030000000000000027,10.0
491,50,0.1,moons,logistic,0.865,0.033911649915626375,0.8600000000000001,0.13564659966250536,0.004999999999999893,100.0
492,50,0.1,moons,logistic,0.865,0.033911649915626375,0.8600000000000001,0.13564659966250536,0.004999999999999893,1000.0
493,50,0.1,moons,svm,0.6900000000000001,0.13472193585307482,0.6599999999999999,0.21540659228538017,0.030000000000000138,0.001
494,50,0.1,moons,svm,0.6900000000000001,0.13472193585307482,0.6599999999999999,0.21540659228538017,0.030000000000000138,0.005
495,50,0.1,moons,svm,0.7500000000000001,0.11291589790636214,0.6799999999999999,0.19390719429665315,0.07000000000000017,0.01
496,50,0.1,moons,svm,0.835,0.025495097567963917,0.82,0.132664991614216,0.015000000000000013,0.05
497,50,0.1,moons,svm,0.845,0.04301162633521315,0.82,0.132664991614216,0.025000000000000022,0.1
498,50,0.1,moons,svm,0.885,0.025495097567963948,0.8800000000000001,0.14696938456699069,0.004999999999999893,0.5
499,50,0.1,moons,svm,0.975,0.01581138830084191,0.96,0.04898979485566355,0.015000000000000013,1.0
500,50,0.1,moons,svm,0.9949999999999999,0.010000000000000009,0.9800000000000001,0.03999999999999999,0.014999999999999791,5.0
501,50,0.1,moons,svm,1.0,0.0,0.9800000000000001,0.03999999999999999,0.019999999999999907,10.0
502,50,0.1,moons,svm,1.0,0.0,1.0,0.0,0.0,50.0
503,50,0.1,moons,svm,1.0,0.0,0.48,0.0748331477354788,0.52,1000.0
504,50,0.2,circles,logistic,0.54,0.012247448713915901,0.36000000000000004,0.04898979485566358,0.18,0.001
505,50,0.2,circles,logistic,0.54,0.012247448713915901,0.36000000000000004,0.04898979485566358,0.18,0.01
506,50,0.2,circles,logistic,0.54,0.012247448713915901,0.36000000000000004,0.04898979485566358,0.18,0.1
507,50,0.2,circles,logistic,0.575,0.07071067811865475,0.36,0.04898979485566358,0.21499999999999997,1.0
508,50,0.2,circles,logistic,0.57,0.07968688725254613,0.38,0.040000000000000015,0.18999999999999995,10.0
509,50,0.2,circles,logistic,0.5650000000000001,0.07516648189186455,0.38,0.040000000000000015,0.18500000000000005,100.0
510,50,0.2,circles,logistic,0.5650000000000001,0.07516648189186455,0.38,0.040000000000000015,0.18500000000000005,1000.0
511,50,0.2,circles,svm,0.5449999999999999,0.018708286933869687,0.36000000000000004,0.04898979485566358,0.1849999999999999,0.001
512,50,0.2,circles,svm,0.5549999999999999,0.03674234614174766,0.36000000000000004,0.04898979485566358,0.1949999999999999,0.005
513,50,0.2,circles,svm,0.5549999999999999,0.03674234614174766,0.36000000000000004,0.04898979485566358,0.1949999999999999,0.01
514,50,0.2,circles,svm,0.5599999999999999,0.04636809247747852,0.36000000000000004,0.04898979485566358,0.1999999999999999,0.05
515,50,0.2,circles,svm,0.5599999999999999,0.04636809247747852,0.36000000000000004,0.04898979485566358,0.1999999999999999,0.1
516,50,0.2,circles,svm,0.755,0.02915475947422653,0.5599999999999999,0.10198039027185567,0.19500000000000006,0.5
517,50,0.2,circles,svm,0.785,0.020000000000000018,0.6199999999999999,0.11661903789690602,0.16500000000000015,1.0
518,50,0.2,circles,svm,0.825,0.015811388300841875,0.6399999999999999,0.10198039027185571,0.18500000000000005,5.0
519,50,0.2,circles,svm,0.8799999999999999,0.036742346141747706,0.58,0.11661903789690603,0.29999999999999993,10.0
520,50,0.2,circles,svm,0.99,0.020000000000000018,0.52,0.14696938456699069,0.47,50.0
521,50,0.2,circles,svm,1.0,0.0,0.4,0.10954451150103321,0.6,1000.0
522,50,0.2,moons,logistic,0.76,0.04358898943540674,0.76,0.17435595774162696,0.0,0.001
523,50,0.2,moons,logistic,0.76,0.04358898943540674,0.76,0.17435595774162696,0.0,0.01
524,50,0.2,moons,logistic,0.76,0.04358898943540674,0.76,0.17435595774162696,0.0,0.1
525,50,0.2,moons,logistic,0.8300000000000001,0.029154759474226483,0.8,0.18973665961010275,0.030000000000000027,1.0
526,50,0.2,moons,logistic,0.885,0.025495097567963948,0.86,0.12000000000000001,0.025000000000000022,10.0
527,50,0.2,moons,logistic,0.89,0.040620192023179805,0.86,0.12000000000000001,0.030000000000000027,100.0
528,50,0.2,moons,logistic,0.885,0.033911649915626375,0.86,0.12000000000000001,0.025000000000000022,1000.0
529,50,0.2,moons,svm,0.76,0.04358898943540674,0.76,0.17435595774162696,0.0,0.001
530,50,0.2,moons,svm,0.76,0.04358898943540674,0.76,0.17435595774162696,0.0,0.005
531,50,0.2,moons,svm,0.76,0.04358898943540674,0.76,0.17435595774162696,0.0,0.01
532,50,0.2,moons,svm,0.785,0.04898979485566357,0.78,0.19390719429665315,0.0050000000000000044,0.05
533,50,0.2,moons,svm,0.8,0.04183300132670376,0.8,0.18973665961010275,0.0,0.1
534,50,0.2,moons,svm,0.915,0.012247448713915901,0.8800000000000001,0.11661903789690602,0.03499999999999992,0.5
535,50,0.2,moons,svm,0.9349999999999999,0.012247448713915848,0.9399999999999998,0.04898979485566355,-0.004999999999999893,1.0
536,50,0.2,moons,svm,1.0,0.0,0.9399999999999998,0.07999999999999997,0.060000000000000164,5.0
537,50,0.2,moons,svm,1.0,0.0,0.9399999999999998,0.07999999999999997,0.060000000000000164,10.0
538,50,0.2,moons,svm,1.0,0.0,0.76,0.10198039027185572,0.24,50.0
539,50,0.2,moons,svm,1.0,0.0,0.54,0.07999999999999997,0.45999999999999996,1000.0
540,50,0.3,circles,logistic,0.56,0.04636809247747852,0.4,0.10954451150103321,0.16000000000000003,0.001
541,50,0.3,circles,logistic,0.56,0.04636809247747852,0.4,0.10954451150103321,0.16000000000000003,0.01
542,50,0.3,circles,logistic,0.5549999999999999,0.043011626335213125,0.42000000000000004,0.116619037896906,0.1349999999999999,0.1
543,50,0.3,circles,logistic,0.555,0.043011626335213125,0.48,0.14696938456699069,0.07500000000000007,1.0
544,50,0.3,circles,logistic,0.5599999999999999,0.043588989435406726,0.45999999999999996,0.13564659966250536,0.09999999999999998,10.0
545,50,0.3,circles,logistic,0.5599999999999999,0.043588989435406726,0.45999999999999996,0.13564659966250536,0.09999999999999998,100.0
546,50,0.3,circles,logistic,0.5599999999999999,0.043588989435406726,0.45999999999999996,0.13564659966250536,0.09999999999999998,1000.0
547,50,0.3,circles,svm,0.545,0.018708286933869687,0.4,0.10954451150103321,0.14500000000000002,0.001
548,50,0.3,circles,svm,0.545,0.018708286933869687,0.4,0.10954451150103321,0.14500000000000002,0.005
549,50,0.3,circles,svm,0.5449999999999999,0.029154759474226487,0.4,0.10954451150103321,0.1449999999999999,0.01
550,50,0.3,circles,svm,0.55,0.03872983346207416,0.41999999999999993,0.14696938456699069,0.13000000000000012,0.05
551,50,0.3,circles,svm,0.565,0.037416573867739396,0.41999999999999993,0.14696938456699069,0.14500000000000002,0.1
552,50,0.3,circles,svm,0.635,0.05612486080160913,0.42000000000000004,0.14696938456699069,0.21499999999999997,0.5
553,50,0.3,circles,svm,0.6699999999999999,0.05338539126015656,0.4,0.16733200530681508,0.2699999999999999,1.0
554,50,0.3,circles,svm,0.79,0.051478150704935006,0.4,0.1414213562373095,0.39,5.0
555,50,0.3,circles,svm,0.8699999999999999,0.033166247903554026,0.45999999999999996,0.20591260281974003,0.4099999999999999,10.0
556,50,0.3,circles,svm,0.9949999999999999,0.010000000000000009,0.5,0.2280350850198276,0.4949999999999999,50.0
557,50,0.3,circles,svm,1.0,0.0,0.38,0.11661903789690602,0.62,1000.0
558,50,0.3,moons,logistic,0.6,0.10124228365658294,0.34,0.1019803902718557,0.25999999999999995,0.001
559,50,0.3,moons,logistic,0.65,0.09486832980505142,0.38,0.14696938456699069,0.27,0.01
560,50,0.3,moons,logistic,0.785,0.04062019202317979,0.7,0.1264911064067352,0.08500000000000008,0.1
561,50,0.3,moons,logistic,0.82,0.018708286933869677,0.74,0.1356465996625054,0.07999999999999996,1.0
562,50,0.3,moons,logistic,0.8300000000000001,0.010000000000000009,0.76,0.13564659966250536,0.07000000000000006,10.0
563,50,0.3,moons,logistic,0.8300000000000001,0.010000000000000009,0.78,0.14696938456699069,0.050000000000000044,100.0
564,50,0.3,moons,logistic,0.8300000000000001,0.010000000000000009,0.78,0.14696938456699069,0.050000000000000044,1000.0
565,50,0.3,moons,svm,0.595,0.09137833441248533,0.34,0.1019803902718557,0.25499999999999995,0.001
566,50,0.3,moons,svm,0.595,0.09137833441248533,0.34,0.1019803902718557,0.25499999999999995,0.005
567,50,0.3,moons,svm,0.655,0.0620483682299543,0.42000000000000004,0.14696938456699069,0.235,0.01
568,50,0.3,moons,svm,0.8099999999999999,0.03391164991562633,0.78,0.07483314773547886,0.029999999999999916,0.05
569,50,0.3,moons,svm,0.8300000000000001,0.03999999999999999,0.78,0.07483314773547886,0.050000000000000044,0.1
570,50,0.3,moons,svm,0.8949999999999999,0.018708286933869726,0.8399999999999999,0.10198039027185571,0.05500000000000005,0.5
571,50,0.3,moons,svm,0.9200000000000002,0.029154759474226483,0.8800000000000001,0.0748331477354788,0.040000000000000036,1.0
572,50,0.3,moons,svm,0.9550000000000001,0.018708286933869687,0.8400000000000001,0.08000000000000002,0.11499999999999999,5.0
573,50,0.3,moons,svm,0.9550000000000001,0.018708286933869687,0.8400000000000001,0.08000000000000002,0.11499999999999999,10.0
574,50,0.3,moons,svm,0.99,0.012247448713915901,0.62,0.09797958971132714,0.37,50.0
575,50,0.3,moons,svm,1.0,0.0,0.34,0.1019803902718557,0.6599999999999999,1000.0
576,50,0.4,circles,logistic,0.5349999999999999,0.019999999999999973,0.44000000000000006,0.07999999999999997,0.09499999999999986,0.001
577,50,0.4,circles,logistic,0.5349999999999999,0.019999999999999973,0.44000000000000006,0.07999999999999997,0.09499999999999986,0.01
578,50,0.4,circles,logistic,0.55,0.015811388300841875,0.36,0.13564659966250536,0.19000000000000006,0.1
579,50,0.4,circles,logistic,0.555,0.033166247903553984,0.4,0.12649110640673517,0.15500000000000003,1.0
580,50,0.4,circles,logistic,0.5450000000000002,0.03316624790355399,0.4,0.12649110640673517,0.14500000000000013,10.0
581,50,0.4,circles,logistic,0.5450000000000002,0.03316624790355399,0.4,0.12649110640673517,0.14500000000000013,100.0
582,50,0.4,circles,logistic,0.5450000000000002,0.03316624790355399,0.4,0.12649110640673517,0.14500000000000013,1000.0
583,50,0.4,circles,svm,0.53,0.010000000000000009,0.4,0.0,0.13,0.001
