,n,noise_lvl,data_type,model,TRE,TRE_STD,TESTE,TRE_VAR,TESTE_STD,TESTE_VAR,E_DIFF,model_param
259,10,0.1,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
260,10,0.1,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
261,10,0.1,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
262,10,0.1,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.05
263,10,0.1,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.1
264,10,0.1,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.5
265,10,0.1,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,1.0
266,10,0.1,circles,svm,0.6444444444444445,0.04684855792842041,0.0,,0.0,,0.6444444444444445,5.0
267,10,0.1,circles,svm,0.7333333333333333,0.05737753105492472,0.0,,0.0,,0.7333333333333333,10.0
268,10,0.1,circles,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
269,10,0.1,circles,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
270,10,0.1,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
271,10,0.1,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
272,10,0.1,moons,logistic,0.7333333333333334,0.05737753105492472,0.3,0.0032921810699588507,0.48304589153964794,0.2333333333333333,0.4333333333333334,0.1
273,10,0.1,moons,logistic,0.7222222222222222,0.058560697410525574,0.6,0.0034293552812071364,0.5163977794943222,0.26666666666666666,0.12222222222222223,1.0
274,10,0.1,moons,logistic,0.7777777777777778,0.0,0.6,0.0,0.5163977794943222,0.26666666666666666,0.1777777777777778,10.0
275,10,0.1,moons,logistic,0.7888888888888889,0.03513641844631531,0.5,0.0012345679012345666,0.5270462766947299,0.2777777777777778,0.28888888888888886,100.0
276,10,0.1,moons,logistic,0.7888888888888889,0.03513641844631531,0.5,0.0012345679012345666,0.5270462766947299,0.2777777777777778,0.28888888888888886,1000.0
277,10,0.1,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
278,10,0.1,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
279,10,0.1,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
280,10,0.1,moons,svm,0.5888888888888888,0.07499428419006142,0.0,,0.0,,0.5888888888888888,0.05
281,10,0.1,moons,svm,0.7,0.10540925533894598,0.1,,0.31622776601683794,,0.6,0.1
282,10,0.1,moons,svm,0.7555555555555555,0.07027283689263067,0.6,,0.5163977794943222,,0.15555555555555556,0.5
283,10,0.1,moons,svm,0.8333333333333333,0.05856069741052551,0.4,,0.5163977794943222,,0.43333333333333324,1.0
284,10,0.1,moons,svm,0.9555555555555555,0.05737753105492472,0.0,,0.0,,0.9555555555555555,5.0
285,10,0.1,moons,svm,1.0,0.0,0.0,,0.0,,1.0,10.0
286,10,0.1,moons,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
287,10,0.1,moons,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
288,10,0.2,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
289,10,0.2,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
290,10,0.2,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.1
291,10,0.2,circles,logistic,0.611111111111111,0.0785674201318386,0.0,0.0061728395061728366,0.0,0.0,0.611111111111111,1.0
292,10,0.2,circles,logistic,0.5444444444444444,0.08198497637473576,0.0,0.006721536351165981,0.0,0.0,0.5444444444444444,10.0
293,10,0.2,circles,logistic,0.5444444444444445,0.09728833730787925,0.0,0.00946502057613169,0.0,0.0,0.5444444444444445,100.0
294,10,0.2,circles,logistic,0.5444444444444445,0.09728833730787925,0.0,0.00946502057613169,0.0,0.0,0.5444444444444445,1000.0
295,10,0.2,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
296,10,0.2,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
297,10,0.2,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
298,10,0.2,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.05
299,10,0.2,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.1
300,10,0.2,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.5
301,10,0.2,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,1.0
302,10,0.2,circles,svm,0.6666666666666666,0.07407407407407407,0.0,,0.0,,0.6666666666666666,5.0
303,10,0.2,circles,svm,0.9555555555555557,0.09369711585684086,0.0,,0.0,,0.9555555555555557,10.0
304,10,0.2,circles,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
305,10,0.2,circles,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
306,10,0.2,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
307,10,0.2,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
308,10,0.2,moons,logistic,0.7777777777777778,0.07407407407407407,0.5,0.0054869684499314125,0.5270462766947299,0.2777777777777778,0.2777777777777778,0.1
309,10,0.2,moons,logistic,0.7777777777777777,0.05237828008789241,0.7,0.0027434842249657062,0.48304589153964794,0.23333333333333334,0.07777777777777772,1.0
310,10,0.2,moons,logistic,0.8,0.04684855792842041,0.7,0.0021947873799725627,0.48304589153964794,0.23333333333333334,0.10000000000000009,10.0
311,10,0.2,moons,logistic,0.8111111111111111,0.07499428419006142,0.7,0.0056241426611796964,0.48304589153964794,0.23333333333333334,0.11111111111111116,100.0
312,10,0.2,moons,logistic,0.8222222222222223,0.09369711585684086,0.7,0.00877914951989026,0.48304589153964794,0.23333333333333334,0.12222222222222234,1000.0
313,10,0.2,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
314,10,0.2,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
315,10,0.2,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
316,10,0.2,moons,svm,0.6555555555555554,0.13302433330420718,0.0,,0.0,,0.6555555555555554,0.05
317,10,0.2,moons,svm,0.7666666666666667,0.03513641844631534,0.7,,0.48304589153964794,,0.06666666666666676,0.1
318,10,0.2,moons,svm,0.8,0.04684855792842041,0.7,,0.48304589153964794,,0.10000000000000009,0.5
319,10,0.2,moons,svm,0.888888888888889,0.05237828008789241,0.7,,0.48304589153964794,,0.188888888888889,1.0
320,10,0.2,moons,svm,1.0,0.0,0.3,,0.48304589153964794,,0.7,5.0
321,10,0.2,moons,svm,1.0,0.0,0.0,,0.0,,1.0,10.0
322,10,0.2,moons,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
323,10,0.2,moons,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
324,10,0.3,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
325,10,0.3,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
326,10,0.3,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.1
327,10,0.3,circles,logistic,0.5444444444444444,0.06307180135528298,0.0,0.003978052126200275,0.0,0.0,0.5444444444444444,1.0
328,10,0.3,circles,logistic,0.6,0.09369711585684086,0.0,0.00877914951989026,0.0,0.0,0.6,10.0
329,10,0.3,circles,logistic,0.5777777777777777,0.07027283689263064,0.0,0.00493827160493827,0.0,0.0,0.5777777777777777,100.0
330,10,0.3,circles,logistic,0.5777777777777777,0.07027283689263064,0.0,0.00493827160493827,0.0,0.0,0.5777777777777777,1000.0
331,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
332,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
333,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
334,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.05
335,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.1
336,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.5
337,10,0.3,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,1.0
338,10,0.3,circles,svm,0.7222222222222221,0.09442628728875527,0.0,,0.0,,0.7222222222222221,5.0
339,10,0.3,circles,svm,0.8666666666666668,0.07027283689263064,0.0,,0.0,,0.8666666666666668,10.0
340,10,0.3,circles,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
341,10,0.3,circles,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
342,10,0.3,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
343,10,0.3,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
344,10,0.3,moons,logistic,0.8111111111111111,0.07499428419006142,0.6,0.005624142661179696,0.5163977794943222,0.26666666666666666,0.21111111111111114,0.1
345,10,0.3,moons,logistic,0.7888888888888889,0.08198497637473576,0.6,0.006721536351165979,0.5163977794943222,0.26666666666666666,0.18888888888888888,1.0
346,10,0.3,moons,logistic,0.8111111111111111,0.07499428419006142,0.8,0.0056241426611796964,0.4216370213557839,0.17777777777777778,0.011111111111111072,10.0
347,10,0.3,moons,logistic,0.8222222222222222,0.09369711585684086,0.8,0.00877914951989026,0.4216370213557839,0.17777777777777778,0.022222222222222143,100.0
348,10,0.3,moons,logistic,0.8222222222222222,0.09369711585684086,0.8,0.00877914951989026,0.4216370213557839,0.17777777777777778,0.022222222222222143,1000.0
349,10,0.3,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
350,10,0.3,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
351,10,0.3,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
352,10,0.3,moons,svm,0.6444444444444445,0.11475506210984937,0.0,,0.0,,0.6444444444444445,0.05
353,10,0.3,moons,svm,0.8,0.04684855792842041,0.6,,0.5163977794943222,,0.20000000000000007,0.1
354,10,0.3,moons,svm,0.8333333333333334,0.0785674201318386,0.6,,0.5163977794943222,,0.2333333333333334,0.5
355,10,0.3,moons,svm,0.8777777777777779,0.06307180135528295,0.6,,0.5163977794943222,,0.2777777777777779,1.0
356,10,0.3,moons,svm,0.9888888888888889,0.03513641844631534,0.5,,0.5270462766947299,,0.48888888888888893,5.0
357,10,0.3,moons,svm,1.0,0.0,0.3,,0.48304589153964794,,0.7,10.0
358,10,0.3,moons,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
359,10,0.3,moons,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
360,10,0.4,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
361,10,0.4,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
362,10,0.4,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.1
363,10,0.4,circles,logistic,0.6333333333333334,0.05367176572662752,0.3,0.0028806584362139885,0.48304589153964794,0.2333333333333333,0.3333333333333334,1.0
364,10,0.4,circles,logistic,0.6888888888888889,0.07027283689263067,0.4,0.004938271604938273,0.5163977794943222,0.26666666666666666,0.28888888888888886,10.0
365,10,0.4,circles,logistic,0.6777777777777778,0.08198497637473576,0.4,0.006721536351165981,0.5163977794943222,0.26666666666666666,0.2777777777777778,100.0
366,10,0.4,circles,logistic,0.6777777777777778,0.08198497637473576,0.4,0.006721536351165981,0.5163977794943222,0.26666666666666666,0.2777777777777778,1000.0
367,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
368,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
369,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
370,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.05
371,10,0.4,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.1
372,10,0.4,circles,svm,0.6222222222222222,0.10734353145325506,0.0,,0.0,,0.6222222222222222,0.5
373,10,0.4,circles,svm,0.6666666666666667,0.09072184232530289,0.0,,0.0,,0.6666666666666667,1.0
374,10,0.4,circles,svm,0.8555555555555555,0.14861038998325096,0.0,,0.0,,0.8555555555555555,5.0
375,10,0.4,circles,svm,0.9444444444444444,0.058560697410525574,0.0,,0.0,,0.9444444444444444,10.0
376,10,0.4,circles,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
377,10,0.4,circles,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
378,10,0.4,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
379,10,0.4,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
380,10,0.4,moons,logistic,0.6,0.057377531054924664,0.0,0.003292181069958844,0.0,0.0,0.6,0.1
381,10,0.4,moons,logistic,0.8,0.07027283689263063,0.4,0.004938271604938269,0.5163977794943222,0.26666666666666666,0.4,1.0
382,10,0.4,moons,logistic,0.8333333333333334,0.09442628728875527,0.7,0.008916323731138544,0.48304589153964794,0.23333333333333334,0.13333333333333341,10.0
383,10,0.4,moons,logistic,0.8222222222222223,0.09369711585684086,0.8,0.00877914951989026,0.4216370213557839,0.17777777777777778,0.022222222222222254,100.0
384,10,0.4,moons,logistic,0.8222222222222223,0.09369711585684086,0.8,0.00877914951989026,0.4216370213557839,0.17777777777777778,0.022222222222222254,1000.0
385,10,0.4,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
386,10,0.4,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
387,10,0.4,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
388,10,0.4,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.05
389,10,0.4,moons,svm,0.5777777777777777,0.04684855792842041,0.0,,0.0,,0.5777777777777777,0.1
390,10,0.4,moons,svm,0.7555555555555555,0.10210406483029792,0.1,,0.31622776601683794,,0.6555555555555556,0.5
391,10,0.4,moons,svm,0.7888888888888889,0.11049210289019479,0.1,,0.31622776601683794,,0.6888888888888889,1.0
392,10,0.4,moons,svm,0.9111111111111112,0.04684855792842046,0.0,,0.0,,0.9111111111111112,5.0
393,10,0.4,moons,svm,0.9111111111111112,0.04684855792842046,0.0,,0.0,,0.9111111111111112,10.0
394,10,0.4,moons,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
395,10,0.4,moons,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
396,10,0.5,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
397,10,0.5,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
398,10,0.5,circles,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.1
399,10,0.5,circles,logistic,0.5777777777777777,0.10210406483029792,0.0,0.010425240054869682,0.0,0.0,0.5777777777777777,1.0
400,10,0.5,circles,logistic,0.5555555555555556,0.10475656017578482,0.0,0.010973936899862825,0.0,0.0,0.5555555555555556,10.0
401,10,0.5,circles,logistic,0.5555555555555556,0.10475656017578482,0.0,0.010973936899862825,0.0,0.0,0.5555555555555556,100.0
402,10,0.5,circles,logistic,0.5555555555555556,0.10475656017578482,0.0,0.010973936899862825,0.0,0.0,0.5555555555555556,1000.0
403,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
404,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
405,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
406,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.05
407,10,0.5,circles,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.1
408,10,0.5,circles,svm,0.711111111111111,0.13042086564191857,0.0,,0.0,,0.711111111111111,0.5
409,10,0.5,circles,svm,0.8777777777777779,0.08198497637473576,0.2,,0.42163702135578396,,0.6777777777777778,1.0
410,10,0.5,circles,svm,1.0,0.0,0.2,,0.42163702135578396,,0.8,5.0
411,10,0.5,circles,svm,1.0,0.0,0.0,,0.0,,1.0,10.0
412,10,0.5,circles,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
413,10,0.5,circles,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
414,10,0.5,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.001
415,10,0.5,moons,logistic,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.01
416,10,0.5,moons,logistic,0.7777777777777777,0.07407407407407407,0.5,0.0054869684499314125,0.5270462766947299,0.2777777777777778,0.2777777777777777,0.1
417,10,0.5,moons,logistic,0.7555555555555555,0.07027283689263067,0.6,0.004938271604938273,0.5163977794943222,0.26666666666666666,0.15555555555555556,1.0
418,10,0.5,moons,logistic,0.8111111111111111,0.05367176572662752,0.6,0.0028806584362139885,0.5163977794943222,0.26666666666666666,0.21111111111111114,10.0
419,10,0.5,moons,logistic,0.8222222222222222,0.0776895443089001,0.6,0.006035665294924552,0.5163977794943222,0.26666666666666666,0.2222222222222222,100.0
420,10,0.5,moons,logistic,0.8222222222222222,0.0776895443089001,0.6,0.006035665294924552,0.5163977794943222,0.26666666666666666,0.2222222222222222,1000.0
421,10,0.5,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.001
422,10,0.5,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.005
423,10,0.5,moons,svm,0.5555555555555555,0.0,0.0,,0.0,,0.5555555555555555,0.01
424,10,0.5,moons,svm,0.6333333333333333,0.10540925533894595,0.0,,0.0,,0.6333333333333333,0.05
425,10,0.5,moons,svm,0.7444444444444444,0.12883353430315617,0.3,,0.48304589153964794,,0.44444444444444436,0.1
426,10,0.5,moons,svm,0.8,0.04684855792842041,0.6,,0.5163977794943222,,0.20000000000000007,0.5
427,10,0.5,moons,svm,0.8111111111111111,0.05367176572662752,0.6,,0.5163977794943222,,0.21111111111111114,1.0
428,10,0.5,moons,svm,0.9333333333333333,0.05737753105492472,0.3,,0.48304589153964794,,0.6333333333333333,5.0
429,10,0.5,moons,svm,0.9666666666666666,0.053671765726627574,0.0,,0.0,,0.9666666666666666,10.0
430,10,0.5,moons,svm,1.0,0.0,0.0,,0.0,,1.0,50.0
431,10,0.5,moons,svm,1.0,0.0,0.0,,0.0,,1.0,1000.0
432,50,0.0,circles,logistic,0.5222222222222221,0.011712139482105127,0.30000000000000004,0.00013717421124828574,0.10540925533894598,0.011111111111111112,0.2222222222222221,0.001
433,50,0.0,circles,logistic,0.5222222222222221,0.011712139482105127,0.30000000000000004,0.00013717421124828574,0.10540925533894598,0.011111111111111112,0.2222222222222221,0.01
434,50,0.0,circles,logistic,0.5288888888888889,0.017529125283258132,0.26,0.0003072702331961595,0.09660917830792959,0.009333333333333334,0.26888888888888884,0.1
435,50,0.0,circles,logistic,0.5288888888888889,0.047776342212139555,0.13999999999999999,0.002282578875171468,0.1349897115421106,0.018222222222222223,0.38888888888888884,1.0
436,50,0.0,circles,logistic,0.5311111111111111,0.04248779377688884,0.15999999999999998,0.001805212620027434,0.1264911064067352,0.016000000000000004,0.3711111111111111,10.0
437,50,0.0,circles,logistic,0.5311111111111111,0.035447366263719686,0.15999999999999998,0.0012565157750342928,0.1264911064067352,0.016000000000000004,0.3711111111111111,100.0
438,50,0.0,circles,logistic,0.5311111111111111,0.035447366263719686,0.15999999999999998,0.0012565157750342928,0.1264911064067352,0.016000000000000004,0.3711111111111111,1000.0
439,50,0.0,circles,svm,0.5222222222222221,0.011712139482105127,0.30000000000000004,,0.10540925533894598,,0.2222222222222221,0.001
440,50,0.0,circles,svm,0.5222222222222221,0.011712139482105127,0.30000000000000004,,0.10540925533894598,,0.2222222222222221,0.005
441,50,0.0,circles,svm,0.5222222222222221,0.011712139482105127,0.30000000000000004,,0.10540925533894598,,0.2222222222222221,0.01
442,50,0.0,circles,svm,0.5222222222222221,0.011712139482105127,0.30000000000000004,,0.10540925533894598,,0.2222222222222221,0.05
443,50,0.0,circles,svm,0.5222222222222221,0.011712139482105127,0.30000000000000004,,0.10540925533894598,,0.2222222222222221,0.1
444,50,0.0,circles,svm,0.5866666666666667,0.07042882562373165,0.2,,0.13333333333333336,,0.38666666666666666,0.5
445,50,0.0,circles,svm,0.6577777777777778,0.09322745317068015,0.22000000000000003,,0.17511900715418263,,0.43777777777777777,1.0
446,50,0.0,circles,svm,0.9800000000000001,0.02660486666084143,0.62,,0.23944379994757295,,0.3600000000000001,5.0
447,50,0.0,circles,svm,0.9955555555555555,0.0093697115856841,0.74,,0.23190036174568116,,0.25555555555555554,10.0
448,50,0.0,circles,svm,1.0,0.0,0.4800000000000001,,0.3293090409394258,,0.5199999999999999,50.0
449,50,0.0,circles,svm,1.0,0.0,0.30000000000000004,,0.10540925533894598,,0.7,1000.0
450,50,0.0,moons,logistic,0.5199999999999999,0.011475506210984955,0.32000000000000006,0.0001316872427983543,0.10327955589886445,0.010666666666666668,0.19999999999999984,0.001
451,50,0.0,moons,logistic,0.7555555555555555,0.04800548665487306,0.62,0.0023045267489711953,0.17511900715418263,0.030666666666666672,0.13555555555555554,0.01
452,50,0.0,moons,logistic,0.7999999999999999,0.025660011963983362,0.78,0.0006584362139917693,0.19888578520235065,0.03955555555555556,0.019999999999999907,0.1
453,50,0.0,moons,logistic,0.8444444444444443,0.014814814814814836,0.82,0.00021947873799725714,0.14757295747452437,0.02177777777777778,0.02444444444444438,1.0
454,50,0.0,moons,logistic,0.8666666666666668,0.010475656017578472,0.86,0.00010973936899862803,0.09660917830792956,0.009333333333333329,0.006666666666666821,10.0
455,50,0.0,moons,logistic,0.8688888888888892,0.00702728368926304,0.8400000000000001,4.938271604938237e-05,0.12649110640673517,0.015999999999999997,0.028888888888889075,100.0
456,50,0.0,moons,logistic,0.8688888888888892,0.012614360271056573,0.8400000000000001,0.00015912208504801045,0.12649110640673517,0.015999999999999997,0.028888888888889075,1000.0
457,50,0.0,moons,svm,0.5199999999999999,0.011475506210984955,0.32000000000000006,,0.10327955589886445,,0.19999999999999984,0.001
458,50,0.0,moons,svm,0.5199999999999999,0.011475506210984955,0.32000000000000006,,0.10327955589886445,,0.19999999999999984,0.005
459,50,0.0,moons,svm,0.7377777777777778,0.08999314102807371,0.6,,0.26666666666666666,,0.13777777777777778,0.01
460,50,0.0,moons,svm,0.8155555555555555,0.021081851067789176,0.8,,0.16329931618554522,,0.015555555555555434,0.05
461,50,0.0,moons,svm,0.8266666666666665,0.017529125283258108,0.8,,0.16329931618554522,,0.026666666666666505,0.1
462,50,0.0,moons,svm,0.9222222222222223,0.015713484026367745,0.9199999999999999,,0.10327955589886444,,0.0022222222222223476,0.5
463,50,0.0,moons,svm,1.0,0.0,0.96,,0.08432740427115676,,0.040000000000000036,1.0
464,50,0.0,moons,svm,1.0,0.0,1.0,,0.0,,0.0,5.0
465,50,0.0,moons,svm,1.0,0.0,1.0,,0.0,,0.0,10.0
466,50,0.0,moons,svm,1.0,0.0,0.9400000000000001,,0.1349897115421106,,0.05999999999999994,50.0
467,50,0.0,moons,svm,1.0,0.0,0.32000000000000006,,0.10327955589886445,,0.6799999999999999,1000.0
468,50,0.1,circles,logistic,0.5177777777777777,0.010734353145325526,0.33999999999999997,0.00011522633744856,0.09660917830792959,0.009333333333333334,0.1777777777777777,0.001
469,50,0.1,circles,logistic,0.5177777777777777,0.010734353145325526,0.33999999999999997,0.00011522633744856,0.09660917830792959,0.009333333333333334,0.1777777777777777,0.01
470,50,0.1,circles,logistic,0.5244444444444444,0.050457441084226375,0.24000000000000007,0.002545953360768176,0.1264911064067352,0.016000000000000004,0.2844444444444443,0.1
471,50,0.1,circles,logistic,0.5133333333333334,0.05284758216810954,0.22000000000000003,0.002792866941015089,0.19888578520235065,0.03955555555555556,0.2933333333333334,1.0
472,50,0.1,circles,logistic,0.5244444444444445,0.04084162593211919,0.22000000000000003,0.0016680384087791502,0.19888578520235065,0.03955555555555556,0.30444444444444446,10.0
473,50,0.1,circles,logistic,0.5266666666666666,0.0457223684800325,0.22000000000000003,0.0020905349794238695,0.19888578520235065,0.03955555555555556,0.3066666666666666,100.0
474,50,0.1,circles,logistic,0.5266666666666666,0.0457223684800325,0.22000000000000003,0.0020905349794238695,0.19888578520235065,0.03955555555555556,0.3066666666666666,1000.0
475,50,0.1,circles,svm,0.5177777777777777,0.010734353145325526,0.33999999999999997,,0.09660917830792959,,0.1777777777777777,0.001
476,50,0.1,circles,svm,0.5177777777777777,0.010734353145325526,0.33999999999999997,,0.09660917830792959,,0.1777777777777777,0.005
477,50,0.1,circles,svm,0.5177777777777777,0.010734353145325526,0.33999999999999997,,0.09660917830792959,,0.1777777777777777,0.01
478,50,0.1,circles,svm,0.5177777777777777,0.010734353145325526,0.33999999999999997,,0.09660917830792959,,0.1777777777777777,0.05
479,50,0.1,circles,svm,0.5177777777777777,0.010734353145325526,0.33999999999999997,,0.09660917830792959,,0.1777777777777777,0.1
480,50,0.1,circles,svm,0.7844444444444444,0.05548143203281186,0.5,,0.23570226039551584,,0.2844444444444444,0.5
481,50,0.1,circles,svm,0.86,0.049190985824841445,0.76,,0.27968235951204046,,0.09999999999999998,1.0
482,50,0.1,circles,svm,0.9177777777777779,0.03320964706882946,0.5999999999999999,,0.24944382578492943,,0.31777777777777805,5.0
483,50,0.1,circles,svm,0.928888888888889,0.01752912528325815,0.6199999999999999,,0.22010098692292238,,0.3088888888888891,10.0
484,50,0.1,circles,svm,0.9911111111111112,0.015537908861780017,0.52,,0.214993539954628,,0.47111111111111115,50.0
485,50,0.1,circles,svm,1.0,0.0,0.34,,0.13498971154211056,,0.6599999999999999,1000.0
486,50,0.1,moons,logistic,0.5177777777777777,0.010734353145325526,0.33999999999999997,0.00011522633744856,0.09660917830792959,0.009333333333333334,0.1777777777777777,0.001
487,50,0.1,moons,logistic,0.7622222222222221,0.0457223684800325,0.7,0.0020905349794238695,0.2538591035287969,0.06444444444444444,0.06222222222222218,0.01
488,50,0.1,moons,logistic,0.7822222222222222,0.020420812966059593,0.78,0.0004170096021947876,0.14757295747452437,0.02177777777777778,0.0022222222222221255,0.1
489,50,0.1,moons,logistic,0.8244444444444443,0.012614360271056588,0.8,0.00015912208504801083,0.13333333333333336,0.01777777777777778,0.02444444444444427,1.0
490,50,0.1,moons,logistic,0.8577777777777775,0.021468706290651014,0.8600000000000001,0.0004609053497942385,0.16465452046971293,0.027111111111111114,-0.0022222222222225696,10.0
491,50,0.1,moons,logistic,0.8555555555555554,0.018885257457751062,0.82,0.0003566529492455421,0.14757295747452437,0.02177777777777778,0.03555555555555545,100.0
